,STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,Unnamed: 8
5180,0-203-0-11514,T,1882,21:00,MIN,-9.2,,,
5184,0-203-0-11514,T,1883,AVG,AVG,9.0,,,
5188,0-203-0-11514,T,1883,AVG,MAX,24.0,,,
5192,0-203-0-11514,T,1883,AVG,MIN,-7.0,,,
5196,0-203-0-11514,T,1883,07:00,AVG,6.8,,,
5200,0-203-0-11514,T,1883,07:00,MAX,21.0,,,
5204,0-203-0-11514,T,1883,07:00,MIN,-10.9,,,
5208,0-203-0-11514,T,1883,14:00,AVG,11.7,,,
5212,0-203-0-11514,T,1883,14:00,MAX,31.6,,,
5216,0-203-0-11514,T,1883,14:00,MIN,-5.2,,,
5220,0-203-0-11514,T,1883,21:00,AVG,8.7,,,
5224,0-203-0-11514,T,1883,21:00,MAX,23.8,,,
5228,0-203-0-11514,T,1883,21:00,MIN,-7.9,,,
5232,0-203-0-11514,T,1884,AVG,AVG,9.5,,,
5236,0-203-0-11514,T,1884,AVG,MAX,26.5,,,
5240,0-203-0-11514,T,1884,AVG,MIN,-8.5,,,
5244,0-203-0-11514,T,1884,07:00,AVG,7.2,,,
5248,0-203-0-11514,T,1884,07:00,MAX,21.8,,,
5252,0-203-0-11514,T,1884,07:00,MIN,-10.3,,,
5256,0-203-0-11514,T,1884,14:00,AVG,12.3,,,
5260,0-203-0-11514,T,1884,14:00,MAX,31.2,,,
5264,0-203-0-11514,T,1884,14:00,MIN,-5.6,,,
5268,0-203-0-11514,T,1884,21:00,AVG,9.3,,,
5272,0-203-0-11514,T,1884,21:00,MAX,27.2,,,
5276,0-203-0-11514,T,1884,21:00,MIN,-9.0,,,
5280,0-203-0-11514,T,1885,AVG,AVG,9.4,,,
5284,0-203-0-11514,T,1885,AVG,MAX,26.0,,,
5288,0-203-0-11514,T,1885,AVG,MIN,-10.9,,,
5292,0-203-0-11514,T,1885,07:00,AVG,7.1,,,
5296,0-203-0-11514,T,1885,07:00,MAX,22.1,,,
5300,0-203-0-11514,T,1885,07:00,MIN,-14.1,,,
5304,0-203-0-11514,T,1885,14:00,AVG,12.2,,,
5308,0-203-0-11514,T,1885,14:00,MAX,32.0,,,
5312,0-203-0-11514,T,1885,14:00,MIN,-8.7,,,
5316,0-203-0-11514,T,1885,21:00,AVG,9.1,,,
5320,0-203-0-11514,T,1885,21:00,MAX,26.1,,,
5324,0-203-0-11514,T,1885,21:00,MIN,-10.8,,,
5328,0-203-0-11514,T,1886,AVG,AVG,9.5,,,
5332,0-203-0-11514,T,1886,AVG,MAX,25.7,,,
5336,0-203-0-11514,T,1886,AVG,MIN,-11.0,,,
5340,0-203-0-11514,T,1886,07:00,AVG,7.3,,,
5344,0-203-0-11514,T,1886,07:00,MAX,23.5,,,
5348,0-203-0-11514,T,1886,07:00,MIN,-13.4,,,
5352,0-203-0-11514,T,1886,14:00,AVG,12.3,,,
5356,0-203-0-11514,T,1886,14:00,MAX,32.2,,,
5360,0-203-0-11514,T,1886,14:00,MIN,-9.1,,,
5364,0-203-0-11514,T,1886,21:00,AVG,9.2,,,
5368,0-203-0-11514,T,1886,21:00,MAX,25.3,,,
5372,0-203-0-11514,T,1886,21:00,MIN,-11.2,,,
5376,0-203-0-11514,T,1887,AVG,AVG,8.4,,,
5380,0-203-0-11514,T,1887,AVG,MAX,27.5,,,
5384,0-203-0-11514,T,1887,AVG,MIN,-12.0,,,
5388,0-203-0-11514,T,1887,07:00,AVG,6.3,,,
5392,0-203-0-11514,T,1887,07:00,MAX,24.0,,,
5396,0-203-0-11514,T,1887,07:00,MIN,-16.3,,,
5400,0-203-0-11514,T,1887,14:00,AVG,11.0,,,
5404,0-203-0-11514,T,1887,14:00,MAX,33.4,,,
5408,0-203-0-11514,T,1887,14:00,MIN,-10.4,,,
5412,0-203-0-11514,T,1887,21:00,AVG,8.1,,,
5416,0-203-0-11514,T,1887,21:00,MAX,27.6,,,
5420,0-203-0-11514,T,1887,21:00,MIN,-12.0,,,
5424,0-203-0-11514,T,1888,AVG,AVG,8.4,,,
5428,0-203-0-11514,T,1888,AVG,MAX,25.2,,,
5432,0-203-0-11514,T,1888,AVG,MIN,-15.6,,,
5436,0-203-0-11514,T,1888,07:00,AVG,6.3,,,
5440,0-203-0-11514,T,1888,07:00,MAX,22.5,,,
5444,0-203-0-11514,T,1888,07:00,MIN,-21.9,,,
5448,0-203-0-11514,T,1888,14:00,AVG,11.0,,,
5452,0-203-0-11514,T,1888,14:00,MAX,30.0,,,
5456,0-203-0-11514,T,1888,14:00,MIN,-14.1,,,
5460,0-203-0-11514,T,1888,21:00,AVG,8.1,,,
5464,0-203-0-11514,T,1888,21:00,MAX,24.5,,,
5468,0-203-0-11514,T,1888,21:00,MIN,-16.0,,,
5472,0-203-0-11514,T,1889,AVG,AVG,8.8,,,
5476,0-203-0-11514,T,1889,AVG,MAX,26.9,,,
5480,0-203-0-11514,T,1889,AVG,MIN,-8.2,,,
5484,0-203-0-11514,T,1889,07:00,AVG,6.9,,,
5488,0-203-0-11514,T,1889,07:00,MAX,23.3,,,
5492,0-203-0-11514,T,1889,07:00,MIN,-15.6,,,
5496,0-203-0-11514,T,1889,14:00,AVG,11.4,,,
5500,0-203-0-11514,T,1889,14:00,MAX,33.5,,,
5504,0-203-0-11514,T,1889,14:00,MIN,-6.4,,,
5508,0-203-0-11514,T,1889,21:00,AVG,8.4,,,
5512,0-203-0-11514,T,1889,21:00,MAX,25.3,,,
5516,0-203-0-11514,T,1889,21:00,MIN,-9.0,,,
5520,0-203-0-11514,T,1890,AVG,AVG,8.8,,,
5524,0-203-0-11514,T,1890,AVG,MAX,25.2,,,
5528,0-203-0-11514,T,1890,AVG,MIN,-11.1,,,
5532,0-203-0-11514,T,1890,07:00,AVG,6.9,,,
5536,0-203-0-11514,T,1890,07:00,MAX,22.2,,,
5540,0-203-0-11514,T,1890,07:00,MIN,-13.8,,,
5544,0-203-0-11514,T,1890,14:00,AVG,11.5,,,
5548,0-203-0-11514,T,1890,14:00,MAX,30.6,,,
5552,0-203-0-11514,T,1890,14:00,MIN,-10.3,,,
5556,0-203-0-11514,T,1890,21:00,AVG,8.5,,,
5560,0-203-0-11514,T,1890,21:00,MAX,24.8,,,
5564,0-203-0-11514,T,1890,21:00,MIN,-12.4,,,
5568,0-203-0-11514,T,1891,AVG,AVG,8.6,,,
5572,0-203-0-11514,T,1891,AVG,MAX,25.0,,,
5576,0-203-0-11514,T,1891,AVG,MIN,-13.1,,,
5580,0-203-0-11514,T,1891,07:00,AVG,6.6,,,
5584,0-203-0-11514,T,1891,07:00,MAX,22.5,,,
5588,0-203-0-11514,T,1891,07:00,MIN,-14.8,*,,
5592,0-203-0-11514,T,1891,14:00,AVG,11.2,,,
5596,0-203-0-11514,T,1891,14:00,MAX,30.9,,,
5600,0-203-0-11514,T,1891,14:00,MIN,-10.8,,,
5604,0-203-0-11514,T,1891,21:00,AVG,8.3,,,
5608,0-203-0-11514,T,1891,21:00,MAX,23.9,,,
5612,0-203-0-11514,T,1891,21:00,MIN,-15.3,,,
5616,0-203-0-11514,T,1892,AVG,AVG,8.9,,,
5620,0-203-0-11514,T,1892,AVG,MAX,28.9,,,
5624,0-203-0-11514,T,1892,AVG,MIN,-12.2,,,
5628,0-203-0-11514,T,1892,07:00,AVG,6.6,,,
5632,0-203-0-11514,T,1892,07:00,MAX,25.6,,,
5636,0-203-0-11514,T,1892,07:00,MIN,-16.7,,,
5640,0-203-0-11514,T,1892,14:00,AVG,11.7,,,
5644,0-203-0-11514,T,1892,14:00,MAX,35.6,,,
5648,0-203-0-11514,T,1892,14:00,MIN,-10.0,,,
5652,0-203-0-11514,T,1892,21:00,AVG,8.6,,,
5656,0-203-0-11514,T,1892,21:00,MAX,30.5,,,
5660,0-203-0-11514,T,1892,21:00,MIN,-12.3,,,
5664,0-203-0-11514,T,1893,AVG,AVG,8.9,,,
5668,0-203-0-11514,T,1893,AVG,MAX,25.5,,,
5672,0-203-0-11514,T,1893,AVG,MIN,-19.4,,,
5676,0-203-0-11514,T,1893,07:00,AVG,6.6,,,
5680,0-203-0-11514,T,1893,07:00,MAX,22.2,,,
5684,0-203-0-11514,T,1893,07:00,MIN,-22.1,,,
5688,0-203-0-11514,T,1893,14:00,AVG,11.8,,,
5692,0-203-0-11514,T,1893,14:00,MAX,30.1,,,
5696,0-203-0-11514,T,1893,14:00,MIN,-15.2,,,
5700,0-203-0-11514,T,1893,21:00,AVG,8.7,,,
5704,0-203-0-11514,T,1893,21:00,MAX,26.1,,,
5708,0-203-0-11514,T,1893,21:00,MIN,-20.1,,,
5712,0-203-0-11514,T,1894,AVG,AVG,9.3,,,
5716,0-203-0-11514,T,1894,AVG,MAX,24.6,,,
5720,0-203-0-11514,T,1894,AVG,MIN,-15.0,,,
5724,0-203-0-11514,T,1894,07:00,AVG,7.1,,,
5728,0-203-0-11514,T,1894,07:00,MAX,20.9,,,
5732,0-203-0-11514,T,1894,07:00,MIN,-16.0,,,
5736,0-203-0-11514,T,1894,14:00,AVG,12.0,,,
5740,0-203-0-11514,T,1894,14:00,MAX,31.4,,,
5744,0-203-0-11514,T,1894,14:00,MIN,-12.8,,,
5748,0-203-0-11514,T,1894,21:00,AVG,9.0,,,
5752,0-203-0-11514,T,1894,21:00,MAX,24.2,,,
5756,0-203-0-11514,T,1894,21:00,MIN,-15.6,,,
5760,0-203-0-11514,T,1895,AVG,AVG,8.4,,,
5764,0-203-0-11514,T,1895,AVG,MAX,26.1,,,
5768,0-203-0-11514,T,1895,AVG,MIN,-15.3,,,
5772,0-203-0-11514,T,1895,07:00,AVG,6.2,,,
5776,0-203-0-11514,T,1895,07:00,MAX,22.8,,,
5780,0-203-0-11514,T,1895,07:00,MIN,-20.4,,,
5784,0-203-0-11514,T,1895,14:00,AVG,11.2,,,
5788,0-203-0-11514,T,1895,14:00,MAX,31.6,,,
5792,0-203-0-11514,T,1895,14:00,MIN,-14.9,,,
5796,0-203-0-11514,T,1895,21:00,AVG,8.1,,,
5800,0-203-0-11514,T,1895,21:00,MAX,26.5,,,
5804,0-203-0-11514,T,1895,21:00,MIN,-17.6,,,
5808,0-203-0-11514,T,1896,AVG,AVG,8.6,,,
5812,0-203-0-11514,T,1896,AVG,MAX,24.2,,,
5816,0-203-0-11514,T,1896,AVG,MIN,-12.2,,,
5820,0-203-0-11514,T,1896,07:00,AVG,6.7,,,
5824,0-203-0-11514,T,1896,07:00,MAX,20.9,*,,
5828,0-203-0-11514,T,1896,07:00,MIN,-15.2,,,
5832,0-203-0-11514,T,1896,14:00,AVG,11.3,,,
5836,0-203-0-11514,T,1896,14:00,MAX,31.1,,,
5840,0-203-0-11514,T,1896,14:00,MIN,-10.8,,,
5844,0-203-0-11514,T,1896,21:00,AVG,8.2,,,
5848,0-203-0-11514,T,1896,21:00,MAX,24.4,,,
5852,0-203-0-11514,T,1896,21:00,MIN,-12.2,,,
5856,0-203-0-11514,T,1897,AVG,AVG,9.1,,,
5860,0-203-0-11514,T,1897,AVG,MAX,23.7,,,
5864,0-203-0-11514,T,1897,AVG,MIN,-6.0,*,,
5868,0-203-0-11514,T,1897,07:00,AVG,7.3,,,
5872,0-203-0-11514,T,1897,07:00,MAX,20.3,,,
5876,0-203-0-11514,T,1897,07:00,MIN,-7.2,,,
5880,0-203-0-11514,T,1897,14:00,AVG,11.5,,,
5884,0-203-0-11514,T,1897,14:00,MAX,30.2,,,
5888,0-203-0-11514,T,1897,14:00,MIN,-5.5,,,
5892,0-203-0-11514,T,1897,21:00,AVG,8.8,,,
5896,0-203-0-11514,T,1897,21:00,MAX,23.9,,,
5900,0-203-0-11514,T,1897,21:00,MIN,-6.9,*,,
5904,0-203-0-11514,T,1898,AVG,AVG,10.2,,,
5908,0-203-0-11514,T,1898,AVG,MAX,25.1,,,
5912,0-203-0-11514,T,1898,AVG,MIN,-3.8,,,
5916,0-203-0-11514,T,1898,07:00,AVG,8.1,,,
5920,0-203-0-11514,T,1898,07:00,MAX,21.1,,,
5924,0-203-0-11514,T,1898,07:00,MIN,-6.4,,,
5928,0-203-0-11514,T,1898,14:00,AVG,12.8,,,
5932,0-203-0-11514,T,1898,14:00,MAX,31.1,,,
5936,0-203-0-11514,T,1898,14:00,MIN,-3.2,,,
5940,0-203-0-11514,T,1898,21:00,AVG,9.8,,,
5944,0-203-0-11514,T,1898,21:00,MAX,24.9,,,
5948,0-203-0-11514,T,1898,21:00,MIN,-5.3,,,
5952,0-203-0-11514,T,1899,AVG,AVG,8.9,,,
5956,0-203-0-11514,T,1899,AVG,MAX,23.7,,,
5960,0-203-0-11514,T,1899,AVG,MIN,-17.0,,,
5964,0-203-0-11514,T,1899,07:00,AVG,6.8,,,
5968,0-203-0-11514,T,1899,07:00,MAX,20.3,,,
5972,0-203-0-11514,T,1899,07:00,MIN,-20.7,,,
5976,0-203-0-11514,T,1899,14:00,AVG,11.7,,,
5980,0-203-0-11514,T,1899,14:00,MAX,29.7,,,
5984,0-203-0-11514,T,1899,14:00,MIN,-14.3,,,
5988,0-203-0-11514,T,1899,21:00,AVG,8.5,,,
5992,0-203-0-11514,T,1899,21:00,MAX,23.3,,,
5996,0-203-0-11514,T,1899,21:00,MIN,-17.1,,,
6000,0-203-0-11514,T,1900,AVG,AVG,9.5,,,
6004,0-203-0-11514,T,1900,AVG,MAX,26.9,,,
6008,0-203-0-11514,T,1900,AVG,MIN,-13.1,,,
6012,0-203-0-11514,T,1900,07:00,AVG,7.5,,,
6016,0-203-0-11514,T,1900,07:00,MAX,22.5,,,
6020,0-203-0-11514,T,1900,07:00,MIN,-14.0,,,
6024,0-203-0-11514,T,1900,14:00,AVG,12.1,,,
6028,0-203-0-11514,T,1900,14:00,MAX,32.0,,,
6032,0-203-0-11514,T,1900,14:00,MIN,-11.5,,,
6036,0-203-0-11514,T,1900,21:00,AVG,9.2,,,
6040,0-203-0-11514,T,1900,21:00,MAX,27.8,,,
6044,0-203-0-11514,T,1900,21:00,MIN,-14.1,,,
6048,0-203-0-11514,T,1901,AVG,AVG,8.7,,,
6052,0-203-0-11514,T,1901,AVG,MAX,25.1,,,
6056,0-203-0-11514,T,1901,AVG,MIN,-14.8,,,
6060,0-203-0-11514,T,1901,07:00,AVG,6.6,,,
6064,0-203-0-11514,T,1901,07:00,MAX,21.8,,,
6068,0-203-0-11514,T,1901,07:00,MIN,-18.5,,,
6072,0-203-0-11514,T,1901,14:00,AVG,11.5,,,
6076,0-203-0-11514,T,1901,14:00,MAX,31.4,,,
6080,0-203-0-11514,T,1901,14:00,MIN,-11.2,,,
6084,0-203-0-11514,T,1901,21:00,AVG,8.3,,,
6088,0-203-0-11514,T,1901,21:00,MAX,24.1,,,
6092,0-203-0-11514,T,1901,21:00,MIN,-14.7,,,
6096,0-203-0-11514,T,1902,AVG,AVG,8.2,,,
6100,0-203-0-11514,T,1902,AVG,MAX,25.9,,,
6104,0-203-0-11514,T,1902,AVG,MIN,-16.4,,,
6108,0-203-0-11514,T,1902,07:00,AVG,6.2,,,
6112,0-203-0-11514,T,1902,07:00,MAX,22.9,,,
6116,0-203-0-11514,T,1902,07:00,MIN,-19.0,,,
6120,0-203-0-11514,T,1902,14:00,AVG,10.9,,,
6124,0-203-0-11514,T,1902,14:00,MAX,29.4,,,
6128,0-203-0-11514,T,1902,14:00,MIN,-13.7,,,
6132,0-203-0-11514,T,1902,21:00,AVG,7.9,,,
6136,0-203-0-11514,T,1902,21:00,MAX,26.5,,,
6140,0-203-0-11514,T,1902,21:00,MIN,-16.6,,,
6144,0-203-0-11514,T,1903,AVG,AVG,9.6,,,
6148,0-203-0-11514,T,1903,AVG,MAX,22.6,,,
6152,0-203-0-11514,T,1903,AVG,MIN,-11.1,,,
6156,0-203-0-11514,T,1903,07:00,AVG,7.4,,,
6160,0-203-0-11514,T,1903,07:00,MAX,20.2,,,
6164,0-203-0-11514,T,1903,07:00,MIN,-13.4,,,
6168,0-203-0-11514,T,1903,14:00,AVG,12.3,,,
6172,0-203-0-11514,T,1903,14:00,MAX,28.4,,,
6176,0-203-0-11514,T,1903,14:00,MIN,-10.3,,,
6180,0-203-0-11514,T,1903,21:00,AVG,9.2,,,
6184,0-203-0-11514,T,1903,21:00,MAX,23.1,,,
6188,0-203-0-11514,T,1903,21:00,MIN,-10.8,,,
6192,0-203-0-11514,T,1904,AVG,AVG,9.8,,,
6196,0-203-0-11514,T,1904,AVG,MAX,26.9,,,
6200,0-203-0-11514,T,1904,AVG,MIN,-5.2,,,
6204,0-203-0-11514,T,1904,07:00,AVG,7.7,,,
6208,0-203-0-11514,T,1904,07:00,MAX,23.2,,,
6212,0-203-0-11514,T,1904,07:00,MIN,-7.1,,,
6216,0-203-0-11514,T,1904,14:00,AVG,12.4,,,
6220,0-203-0-11514,T,1904,14:00,MAX,32.6,,,
6224,0-203-0-11514,T,1904,14:00,MIN,-6.2,,,
6228,0-203-0-11514,T,1904,21:00,AVG,9.5,,,
6232,0-203-0-11514,T,1904,21:00,MAX,26.8,,,
6236,0-203-0-11514,T,1904,21:00,MIN,-7.3,,,
6240,0-203-0-11514,T,1905,AVG,AVG,9.3,,,
6244,0-203-0-11514,T,1905,AVG,MAX,27.4,,,
6248,0-203-0-11514,T,1905,AVG,MIN,-13.6,,,
6252,0-203-0-11514,T,1905,07:00,AVG,7.3,,,
6256,0-203-0-11514,T,1905,07:00,MAX,23.9,,,
6260,0-203-0-11514,T,1905,07:00,MIN,-15.8,,,
6264,0-203-0-11514,T,1905,14:00,AVG,11.8,,,
6268,0-203-0-11514,T,1905,14:00,MAX,34.2,,,
6272,0-203-0-11514,T,1905,14:00,MIN,-12.2,,,
6276,0-203-0-11514,T,1905,21:00,AVG,8.9,,,
6280,0-203-0-11514,T,1905,21:00,MAX,26.0,,,
6284,0-203-0-11514,T,1905,21:00,MIN,-13.8,,,
6288,0-203-0-11514,T,1906,AVG,AVG,9.6,,,
6292,0-203-0-11514,T,1906,AVG,MAX,26.2,,,
6296,0-203-0-11514,T,1906,AVG,MIN,-10.7,*,,
6300,0-203-0-11514,T,1906,07:00,AVG,7.5,,,
6304,0-203-0-11514,T,1906,07:00,MAX,22.5,,,
6308,0-203-0-11514,T,1906,07:00,MIN,-13.2,,,
6312,0-203-0-11514,T,1906,14:00,AVG,12.2,,,
6316,0-203-0-11514,T,1906,14:00,MAX,32.3,,,
6320,0-203-0-11514,T,1906,14:00,MIN,-9.6,,,
6324,0-203-0-11514,T,1906,21:00,AVG,9.3,,,
6328,0-203-0-11514,T,1906,21:00,MAX,26.1,,,
6332,0-203-0-11514,T,1906,21:00,MIN,-11.4,,,
6336,0-203-0-11514,T,1907,AVG,AVG,9.2,,,
6340,0-203-0-11514,T,1907,AVG,MAX,25.4,,,
6344,0-203-0-11514,T,1907,AVG,MIN,-17.0,,,
6348,0-203-0-11514,T,1907,07:00,AVG,7.1,,,
6352,0-203-0-11514,T,1907,07:00,MAX,21.2,,,
6356,0-203-0-11514,T,1907,07:00,MIN,-18.8,,,
6360,0-203-0-11514,T,1907,14:00,AVG,11.9,,,
6364,0-203-0-11514,T,1907,14:00,MAX,31.8,,,
6368,0-203-0-11514,T,1907,14:00,MIN,-15.2,,,
6372,0-203-0-11514,T,1907,21:00,AVG,8.8,,,
6376,0-203-0-11514,T,1907,21:00,MAX,24.3,,,
6380,0-203-0-11514,T,1907,21:00,MIN,-17.0,,,
6384,0-203-0-11514,T,1908,AVG,AVG,8.7,,,
6388,0-203-0-11514,T,1908,AVG,MAX,25.9,,,
6392,0-203-0-11514,T,1908,AVG,MIN,-14.4,,,
6396,0-203-0-11514,T,1908,07:00,AVG,6.6,,,
6400,0-203-0-11514,T,1908,07:00,MAX,22.4,,,
6404,0-203-0-11514,T,1908,07:00,MIN,-17.4,,,
6408,0-203-0-11514,T,1908,14:00,AVG,11.4,,,
6412,0-203-0-11514,T,1908,14:00,MAX,31.6,,,
6416,0-203-0-11514,T,1908,14:00,MIN,-12.4,,,
6420,0-203-0-11514,T,1908,21:00,AVG,8.3,,,
6424,0-203-0-11514,T,1908,21:00,MAX,26.1,,,
6428,0-203-0-11514,T,1908,21:00,MIN,-13.8,,,
6432,0-203-0-11514,T,1909,AVG,AVG,8.7,,,
6436,0-203-0-11514,T,1909,AVG,MAX,24.0,,,
6440,0-203-0-11514,T,1909,AVG,MIN,-10.4,,,
6444,0-203-0-11514,T,1909,07:00,AVG,6.5,,,
6448,0-203-0-11514,T,1909,07:00,MAX,20.3,,,
6452,0-203-0-11514,T,1909,07:00,MIN,-15.2,,,
6456,0-203-0-11514,T,1909,14:00,AVG,11.2,,,
6460,0-203-0-11514,T,1909,14:00,MAX,29.6,,,
6464,0-203-0-11514,T,1909,14:00,MIN,-9.7,,,
6468,0-203-0-11514,T,1909,21:00,AVG,8.4,,,
6472,0-203-0-11514,T,1909,21:00,MAX,23.9,,,
6476,0-203-0-11514,T,1909,21:00,MIN,-9.0,,,
6480,0-203-0-11514,T,1910,AVG,AVG,9.6,,,
6484,0-203-0-11514,T,1910,AVG,MAX,23.9,,,
6488,0-203-0-11514,T,1910,AVG,MIN,-3.2,,,
6492,0-203-0-11514,T,1910,07:00,AVG,7.5,,,
6496,0-203-0-11514,T,1910,07:00,MAX,21.6,,,
6500,0-203-0-11514,T,1910,07:00,MIN,-4.6,,,
6504,0-203-0-11514,T,1910,14:00,AVG,12.2,,,
6508,0-203-0-11514,T,1910,14:00,MAX,29.1,,,
6512,0-203-0-11514,T,1910,14:00,MIN,-1.1,,,
6516,0-203-0-11514,T,1910,21:00,AVG,9.3,,,
6520,0-203-0-11514,T,1910,21:00,MAX,23.6,,,
6524,0-203-0-11514,T,1910,21:00,MIN,-4.4,,,
6528,0-203-0-11514,T,1911,AVG,AVG,10.3,,,
6532,0-203-0-11514,T,1911,AVG,MAX,28.0,,,
6536,0-203-0-11514,T,1911,AVG,MIN,-8.7,,,
6540,0-203-0-11514,T,1911,07:00,AVG,7.8,,,
6544,0-203-0-11514,T,1911,07:00,MAX,23.1,*,,
6548,0-203-0-11514,T,1911,07:00,MIN,-11.8,,,
6552,0-203-0-11514,T,1911,14:00,AVG,13.0,,,
6556,0-203-0-11514,T,1911,14:00,MAX,33.3,,,
6560,0-203-0-11514,T,1911,14:00,MIN,-5.5,,,
6564,0-203-0-11514,T,1911,21:00,AVG,10.1,,,
6568,0-203-0-11514,T,1911,21:00,MAX,27.8,,,
6572,0-203-0-11514,T,1911,21:00,MIN,-8.8,,,
6576,0-203-0-11514,T,1912,AVG,AVG,8.6,,,
6580,0-203-0-11514,T,1912,AVG,MAX,23.8,,,
6584,0-203-0-11514,T,1912,AVG,MIN,-14.6,,,
6588,0-203-0-11514,T,1912,07:00,AVG,6.4,,,
6592,0-203-0-11514,T,1912,07:00,MAX,19.4,,,
6596,0-203-0-11514,T,1912,07:00,MIN,-16.4,,,
6600,0-203-0-11514,T,1912,14:00,AVG,11.2,,,
6604,0-203-0-11514,T,1912,14:00,MAX,29.0,,,
6608,0-203-0-11514,T,1912,14:00,MIN,-12.8,,,
6612,0-203-0-11514,T,1912,21:00,AVG,8.3,,,
6616,0-203-0-11514,T,1912,21:00,MAX,24.2,,,
6620,0-203-0-11514,T,1912,21:00,MIN,-14.5,,,
6624,0-203-0-11514,T,1913,AVG,AVG,9.4,,,
6628,0-203-0-11514,T,1913,AVG,MAX,24.5,,,
6632,0-203-0-11514,T,1913,AVG,MIN,-8.6,,,
6636,0-203-0-11514,T,1913,07:00,AVG,7.2,,,
6640,0-203-0-11514,T,1913,07:00,MAX,21.9,,,
6644,0-203-0-11514,T,1913,07:00,MIN,-11.3,,,
6648,0-203-0-11514,T,1913,14:00,AVG,12.0,,,
6652,0-203-0-11514,T,1913,14:00,MAX,30.0,,,
6656,0-203-0-11514,T,1913,14:00,MIN,-5.8,,,
6660,0-203-0-11514,T,1913,21:00,AVG,9.1,,,
6664,0-203-0-11514,T,1913,21:00,MAX,24.4,,,
6668,0-203-0-11514,T,1913,21:00,MIN,-8.7,,,
6672,0-203-0-11514,T,1914,AVG,AVG,9.3,,,
6676,0-203-0-11514,T,1914,AVG,MAX,24.1,,,
6680,0-203-0-11514,T,1914,AVG,MIN,-8.9,,,
6684,0-203-0-11514,T,1914,07:00,AVG,7.2,,,
6688,0-203-0-11514,T,1914,07:00,MAX,21.4,,,
6692,0-203-0-11514,T,1914,07:00,MIN,-12.2,,,
6696,0-203-0-11514,T,1914,14:00,AVG,12.0,,,
6700,0-203-0-11514,T,1914,14:00,MAX,29.6,,,
6704,0-203-0-11514,T,1914,14:00,MIN,-7.5,,,
6708,0-203-0-11514,T,1914,21:00,AVG,9.0,,,
6712,0-203-0-11514,T,1914,21:00,MAX,24.0,,,
6716,0-203-0-11514,T,1914,21:00,MIN,-10.1,,,
6720,0-203-0-11514,T,1915,AVG,AVG,9.2,,,
6724,0-203-0-11514,T,1915,AVG,MAX,26.0,,,
6728,0-203-0-11514,T,1915,AVG,MIN,-7.1,,,
6732,0-203-0-11514,T,1915,07:00,AVG,7.1,,,
6736,0-203-0-11514,T,1915,07:00,MAX,23.1,,,
6740,0-203-0-11514,T,1915,07:00,MIN,-11.2,,,
6744,0-203-0-11514,T,1915,14:00,AVG,11.7,,,
6748,0-203-0-11514,T,1915,14:00,MAX,31.3,,,
6752,0-203-0-11514,T,1915,14:00,MIN,-5.1,,,
6756,0-203-0-11514,T,1915,21:00,AVG,9.0,,,
6760,0-203-0-11514,T,1915,21:00,MAX,25.8,,,
6764,0-203-0-11514,T,1915,21:00,MIN,-7.3,,,
6768,0-203-0-11514,T,1916,AVG,AVG,10.1,,,
6772,0-203-0-11514,T,1916,AVG,MAX,24.4,,,
6776,0-203-0-11514,T,1916,AVG,MIN,-3.4,*,,
6780,0-203-0-11514,T,1916,07:00,AVG,8.1,,,
6784,0-203-0-11514,T,1916,07:00,MAX,21.2,,,
6788,0-203-0-11514,T,1916,07:00,MIN,-6.3,,,
6792,0-203-0-11514,T,1916,14:00,AVG,12.6,,,
6796,0-203-0-11514,T,1916,14:00,MAX,28.3,,,
6800,0-203-0-11514,T,1916,14:00,MIN,-1.6,,,
6804,0-203-0-11514,T,1916,21:00,AVG,9.8,,,
6808,0-203-0-11514,T,1916,21:00,MAX,24.1,,,
6812,0-203-0-11514,T,1916,21:00,MIN,-3.6,,,
6816,0-203-0-11514,T,1917,AVG,AVG,8.8,,,
6820,0-203-0-11514,T,1917,AVG,MAX,26.2,,,
6824,0-203-0-11514,T,1917,AVG,MIN,-15.9,,,
6828,0-203-0-11514,T,1917,07:00,AVG,6.6,,,
6832,0-203-0-11514,T,1917,07:00,MAX,22.8,,,
6836,0-203-0-11514,T,1917,07:00,MIN,-20.5,,,
6840,0-203-0-11514,T,1917,14:00,AVG,11.5,,,
6844,0-203-0-11514,T,1917,14:00,MAX,31.8,,,
6848,0-203-0-11514,T,1917,14:00,MIN,-13.6,,,
6852,0-203-0-11514,T,1917,21:00,AVG,8.6,,,
6856,0-203-0-11514,T,1917,21:00,MAX,26.8,,,
6860,0-203-0-11514,T,1917,21:00,MIN,-15.6,,,
6864,0-203-0-11514,T,1918,AVG,AVG,10.0,,,
6868,0-203-0-11514,T,1918,AVG,MAX,25.0,,,
6872,0-203-0-11514,T,1918,AVG,MIN,-6.2,,,
6876,0-203-0-11514,T,1918,07:00,AVG,7.9,,,
6880,0-203-0-11514,T,1918,07:00,MAX,22.0,,,
6884,0-203-0-11514,T,1918,07:00,MIN,-8.7,,,
6888,0-203-0-11514,T,1918,14:00,AVG,12.8,,,
6892,0-203-0-11514,T,1918,14:00,MAX,32.4,,,
6896,0-203-0-11514,T,1918,14:00,MIN,-5.4,,,
